Frame #,Elbow Pink X,Elbow Pink Y,Hand Pink X,Hand Pink Y,Head Pink X,Head Pink Y,Shoulder Green X,Shoulder Green Y,Seconds,Timestamp (microseconds)
2687.0,633.4550171,798.8466797,725.5585327,555.1801758,272.5,998.327087,494.796143,987.275452,44.78333333,1658789445766666.8
2688.0,631.6951294,796.6856079,720.5,551.5,272.5,998.327087,495.344177,986.184265,44.8,1658789445783333.2
2689.0,628.8237305,794.8754883,715.3640747,548.3143921,272.5,998.327087,495.0,985.794861,44.81666667,1658789445800000.0
2690.0,626.9210815,792.9544067,711.1577148,545.5,272.5,998.327087,494.815704,985.655823,44.83333333,1658789445816666.5
2691.0,624.5230103,790.8754883,705.1577148,541.5,272.5,998.327087,494.630219,985.4375,44.85,1658789445833333.2
2692.0,621.9141235,788.7157593,699.7290039,538.7452393,272.5,998.327087,494.689972,984.703979,44.86666667,1658789445850000.0
2693.0,619.7600708,786.800415,695.3174438,535.6825562,272.5,998.327087,494.438751,984.347595,44.88333333,1658789445866666.5
2694.0,616.7345581,784.6806641,689.5,533.5,272.5,998.327087,494.184296,983.655823,44.9,1658789445883333.5
2695.0,614.6488037,782.9603271,683.5,530.5,272.5,998.327087,494.184296,983.655823,44.91666667,1658789445900000.0
2696.0,612.3394775,781.1390381,679.1577148,527.5,272.5,998.327087,493.661072,983.338928,44.93333333,1658789445916666.8
2697.0,609.6391602,778.9656372,673.3389282,525.3389282,272.5,998.327087,493.661072,982.661072,44.95,1658789445933333.5
2698.0,606.9603271,776.9603271,667.5,521.8422852,272.5,998.327087,493.5,982.348694,44.96666667,1658789445950000.0
2699.0,604.5,774.772583,662.5,519.5,272.5,998.327087,492.930756,981.597412,44.98333333,1658789445966666.8
2700.0,601.3734131,772.8287964,657.1538696,516.333313,272.5,998.327087,492.994904,981.203552,45.0,1658789445983333.2
2701.0,598.800415,771.2399292,651.7920532,514.9344482,272.870117,998.754333,492.987,980.435059,45.01666667,1658789446000000.0
2702.0,596.3256226,769.2350464,645.8422852,511.5,272.870117,998.754333,492.709473,979.91217,45.03333333,1658789446016666.8
2703.0,593.7122803,767.1428833,639.8422852,509.5,272.870117,998.754333,492.290161,979.304565,45.05,1658789446033333.2
2704.0,591.1865845,765.6205444,635.5,507.1577454,272.870117,998.754333,492.33783,979.040527,45.06666667,1658789446050000.0
2705.0,588.3193359,764.7345581,629.5,505.1577454,272.870117,998.754333,491.903076,978.132385,45.08333333,1658789446066666.5
2706.0,585.5,762.7529907,623.8790283,503.0698853,272.807281,998.503967,491.754517,977.972961,45.1,1658789446083333.2
2707.0,582.6400146,761.0999756,618.8415527,500.5,272.5,998.5,491.5,977.5,45.11666667,1658789446100000.0
2708.0,580.1464233,759.5,613.6558228,498.8157043,272.399689,998.399658,491.5,976.853577,45.13333333,1658789446116666.5
2709.0,577.7122803,757.8571167,607.6897583,496.1551208,272.325287,998.325256,491.230591,976.431519,45.15,1658789446133333.5
2710.0,574.3193359,756.2654419,602.5,494.0,272.325287,998.325256,491.205139,976.0,45.16666667,1658789446150000.0
2711.0,572.5,754.5,596.6949463,492.0848999,272.325287,998.325256,490.651276,975.5,45.18333333,1658789446166666.8
2712.0,568.9603271,752.9603271,591.1209717,489.9301147,272.425751,998.42572,490.360107,975.294434,45.2,1658789446183333.5
2713.0,566.1464233,751.5,585.5,487.8422546,272.425751,998.42572,490.082794,974.723328,45.21666667,1658789446200000.0
2714.0,564.0789185,750.0455933,579.730896,486.6465759,272.425751,998.42572,489.903076,974.132385,45.23333333,1658789446216666.8
2715.0,561.3048706,748.3143921,574.2984009,485.0698853,272.325287,998.325256,489.5625,973.96875,45.25,1658789446233333.2
2716.0,558.666687,747.0055542,568.6856079,483.3640747,272.325287,998.325256,489.503265,973.520691,45.26666667,1658789446250000.0
2717.0,555.1674805,746.2504272,562.8157349,481.6558228,272.229553,998.42926,489.5,972.348694,45.28333333,1658789446266666.8
2718.0,552.6414185,744.6414185,557.3441772,480.1842957,272.229553,998.42926,489.08905,972.221436,45.3,1658789446283333.2
2719.0,549.887146,743.293396,551.6825562,479.3174744,272.229553,998.42926,489.0,972.0,45.31666667,1658789446300000.0
2720.0,545.5,477.5,546.6414185,742.3585815,272.229553,998.42926,488.651276,971.5,45.33333333,1658789446316666.5
2721.0,540.5307617,475.8641052,544.666687,741.0055542,272.229553,998.42926,488.620758,971.137695,45.35,1658789446333333.2
2722.0,535.1749268,474.9030762,542.3585815,740.3585815,272.287964,998.162781,487.972229,970.196777,45.36666667,1658789446350000.0
2723.0,529.2875366,473.7608032,538.8237305,738.8754883,272.238983,998.05188,488.290161,969.580322,45.38333333,1658789446366666.5
2724.0,523.5,473.1577454,536.6414185,738.3585815,272.238983,998.05188,487.639893,969.165466,45.4,1658789446383333.5
2725.0,519.2875366,471.7608032,534.0396729,736.9603271,272.238983,998.05188,487.344177,968.815735,45.41666667,1658789446400000.0
2726.0,513.8422852,471.5,530.3193359,736.2654419,272.238983,998.05188,487.137695,968.335754,45.43333333,1658789446416666.8
2727.0,513.8422852,471.5,530.3193359,736.2654419,272.238983,998.05188,486.841492,967.841492,45.45,1658789446433333.5
2728.0,504.0,469.5,526.3193359,734.2654419,272.238983,998.05188,486.815704,967.344177,45.46666667,1658789446450000.0
2729.0,498.8178101,468.8178101,523.0890503,733.0890503,272.238983,998.05188,486.473694,966.473694,45.48333333,1658789446466666.8
2730.0,493.6359253,468.3144226,520.8178101,732.8178101,272.238983,998.05188,486.42569,965.885132,45.5,1658789446483333.2
2731.0,488.5,468.0,518.5,731.7590332,272.238983,998.05188,486.201752,965.96051,45.51666667,1658789446500000.0
2732.0,484.3144226,467.6359253,515.8134155,731.6205444,272.147461,997.94165,486.291962,965.767822,45.53333333,1658789446516666.8
2733.0,480.3144226,467.6359253,513.267395,730.8568726,272.147461,997.94165,485.712463,965.239197,45.55,1658789446533333.2
2734.0,475.6825256,467.6825256,510.5,730.5,272.147461,997.94165,485.5,964.5,45.56666667,1658789446550000.0
2735.0,471.5,467.5,508.5,729.7590332,272.147461,997.94165,485.4375,964.322937,45.58333333,1658789446566666.5
2736.0,466.3144226,467.3640747,506.3144226,729.6359253,272.147461,997.94165,484.861542,963.884644,45.6,1658789446583333.2
2737.0,462.0,467.2051392,504.0396729,728.9603271,272.147461,997.94165,484.651276,963.5,45.61666667,1658789446600000.0
2738.0,458.2376709,467.0144958,502.5,728.5,272.117645,997.826538,484.423615,962.965271,45.63333333,1658789446616666.5
2739.0,453.5,467.0,499.6205444,727.8134155,272.117645,997.826538,484.153076,962.846924,45.65,1658789446633333.5
2740.0,449.9814758,466.9351807,497.2718811,727.5791626,272.117645,997.826538,483.972229,962.196777,45.66666667,1658789446650000.0
2741.0,445.5,467.0,495.5,726.8535767,272.117645,997.826538,483.556335,961.971802,45.68333333,1658789446666666.8
2742.0,441.8422546,467.5,492.7345276,726.6806641,272.117645,997.826538,484.017883,961.21698,45.7,1658789446683333.5
2743.0,437.6825256,467.6825256,491.0,726.5,272.187134,997.671082,483.5,960.5,45.71666667,1658789446700000.0
2744.0,433.6610718,467.6610718,488.8754883,726.1762695,272.187134,997.671082,483.5,960.5,45.73333333,1658789446716666.8
2745.0,429.3441772,468.1842957,486.7530212,725.5,272.187134,997.671082,483.556335,959.971802,45.75,1658789446733333.2
2746.0,425.6558228,468.8157043,485.5,725.5,272.187134,997.671082,483.5,959.5,45.76666667,1658789446750000.0
2747.0,422.1551208,469.3102417,482.8754883,724.8237305,272.187134,997.671082,483.5,959.5,45.78333333,1658789446766666.8
2748.0,418.5,469.5,481.0055237,724.666687,272.366821,997.293762,483.338928,959.338928,45.8,1658789446783333.2
2749.0,415.5,470.0,479.0055237,724.666687,272.366821,997.185669,483.205139,959.0,45.81666667,1658789446800000.0
2750.0,411.6897583,470.1551208,477.5,724.5,272.366821,997.185669,483.027771,958.196777,45.83333333,1658789446816666.5
2751.0,407.5,471.1577454,475.5,724.5,272.366821,997.185669,483.205139,958.0,45.85,1658789446833333.2
2752.0,404.6763306,471.2270508,473.8609314,724.3394775,272.366821,997.185669,482.703156,957.725037,45.86666667,1658789446850000.0
2753.0,400.3236694,471.7729492,471.8609314,724.3394775,272.366821,997.185669,482.93045,956.930481,45.88333333,1658789446866666.5
2754.0,397.7203064,473.1800842,470.358551,724.3585815,272.434113,997.268188,482.711121,956.868896,45.9,1658789446883333.5
2755.0,394.4069214,473.8225098,468.5,724.5,272.366821,997.185669,482.927643,956.41449,45.91666667,1658789446900000.0
2756.0,390.9724426,474.7268066,466.5,724.5,272.366821,997.185669,482.564941,955.987,45.93333333,1658789446916666.8
2757.0,387.5,475.5,464.7345276,724.6806641,272.448547,997.215027,482.5065,956.043274,45.95,1658789446933333.5
2758.0,384.1842957,475.6558228,463.6046448,724.6220703,272.596741,997.116089,482.5,955.973694,45.96666667,1658789446950000.0
2759.0,381.5,476.5,462.358551,724.6414185,272.596741,997.116089,482.5,955.357117,45.98333333,1658789446966666.8
2760.0,378.5,477.1577454,460.5,724.5,272.596741,997.116089,481.894867,955.06488,46.0,1658789446983333.2
2761.0,375.5,477.5,459.1390686,724.3394775,272.695587,997.194824,482.156128,954.962036,46.01666667,1658789447000000.0
2762.0,373.3174744,477.6825256,457.1390686,724.3394775,272.596741,997.116089,481.927216,954.666687,46.03333333,1658789447016666.8
2763.0,369.7948608,478.6000061,455.8609314,724.6605225,272.695587,997.194824,481.683228,954.378235,46.05,1658789447033333.2
2764.0,367.6825256,479.3174744,454.5,724.5,272.695587,997.194824,481.691162,954.71814,46.06666667,1658789447050000.0
2765.0,365.5,479.5,453.1390686,724.6605225,272.695587,997.194824,481.147888,954.478882,46.08333333,1658789447066666.5
2766.0,363.3174744,479.6825256,452.358551,724.6414185,272.850372,997.180725,480.868103,954.134277,46.1,1658789447083333.2
2767.0,361.2270508,480.6763306,450.772583,724.5,272.850372,997.180725,480.640015,953.900024,46.11666667,1658789447100000.0
2768.0,358.5,481.5,450.358551,724.6414185,272.850372,997.180725,480.5,953.791687,46.13333333,1658789447116666.5
2769.0,357.0,481.5,448.9603271,724.9603271,272.850372,997.180725,480.5,953.5,46.15,1658789447133333.5
2770.0,354.5,482.0,448.358551,724.6414185,272.850372,997.180725,480.522736,953.439392,46.16666667,1658789447150000.0
2771.0,354.2787781,482.2787781,447.2399292,724.800415,272.850372,997.180725,480.203857,953.275452,46.18333333,1658789447166666.8
2772.0,352.5,482.5,446.8754883,724.8237305,272.850372,997.180725,479.672363,953.267822,46.2,1658789447183333.5
2773.0,352.5,482.5,446.8754883,724.8237305,272.850372,997.180725,479.672363,953.267822,46.21666667,1658789447200000.0
2774.0,352.2787781,482.2787781,446.5,724.5,272.850372,997.180725,479.57547,952.98114,46.23333333,1658789447216666.8
2775.0,352.3236694,481.7729492,446.5,724.5,272.850372,997.180725,479.5,953.0,46.25,1658789447233333.2
2776.0,352.3236694,481.7729492,446.5,724.5,272.850372,997.180725,479.338928,952.661072,46.26666667,1658789447250000.0
2777.0,352.7212219,480.7212219,446.5,724.5,272.850372,997.180725,479.5,953.0,46.28333333,1658789447266666.8
2778.0,354.0,480.875,447.0150757,724.3295898,272.799713,997.173401,479.338928,952.661072,46.3,1658789447283333.2
2779.0,354.0,480.875,447.0150757,724.3295898,272.799713,997.173401,479.5,953.157715,46.31666667,1658789447300000.0
2780.0,358.0,480.1149292,448.823761,724.1245117,272.799713,997.173401,479.344177,952.815735,46.33333333,1658789447316666.5
2781.0,359.1977539,480.033905,450.5,724.5,272.799713,997.173401,479.283081,952.896851,46.35,1658789447333333.2
2782.0,362.5,479.5,451.3640747,724.3143921,272.799713,997.173401,479.805786,953.144348,46.36666667,1658789447350000.0
2783.0,364.7212219,478.7212219,452.5,724.5,272.799713,997.173401,479.338928,953.661072,46.38333333,1658789447366666.5
2784.0,368.1022644,477.6704407,454.5,724.5,272.799713,997.173401,479.5,954.296326,46.4,1658789447383333.5
2785.0,371.7309265,476.6465759,455.8999939,724.6400146,272.799713,997.173401,479.5625,954.322937,46.41666667,1658789447400000.0
2786.0,374.9344788,475.7920227,457.9109497,723.9109497,272.566956,997.255981,480.153076,954.846924,46.43333333,1658789447416666.8
2787.0,378.9344788,475.7920227,459.7600708,724.199585,272.35434,997.316833,480.015625,955.138,46.45,1658789447433333.5
2788.0,382.9333191,475.1358948,461.7333374,724.5,272.35434,997.316833,479.927307,955.273193,46.46666667,1658789447450000.0
2789.0,386.7198792,474.8683472,463.8609314,724.3394775,272.290558,997.235962,480.5,955.791687,46.48333333,1658789447466666.8
2790.0,389.6610718,473.6610718,466.5,724.5,272.290558,997.235962,480.640015,955.900024,46.5,1658789447483333.2
2791.0,393.8422546,473.5,468.5,724.5,272.290558,997.235962,481.100006,956.359985,46.51666667,1658789447500000.0
2792.0,398.1842957,473.3441772,470.3193665,724.7345581,272.5,997.0,481.5,956.5,46.53333333,1658789447516666.8
2793.0,403.3102417,472.1551208,472.6605225,725.1390381,272.5,997.154541,482.023651,956.739807,46.55,1658789447533333.2
2794.0,406.6465759,471.7309265,474.9077148,725.2184448,272.665131,997.153748,482.420013,957.042236,46.56666667,1658789447550000.0
2795.0,411.6825256,471.3174744,477.4702454,726.0396729,272.665131,997.153748,482.5,957.973694,46.58333333,1658789447566666.5
2796.0,416.8157043,471.3441772,480.0396729,726.0396729,272.768311,997.124084,482.660522,958.235168,46.6,1658789447583333.2
2797.0,421.5,471.1577454,482.5,726.5,272.768311,997.124084,483.205139,959.0,46.61666667,1658789447600000.0
2798.0,426.5,470.0,485.2666626,726.5,272.768311,997.124084,483.5,959.5,46.63333333,1658789447616666.5
2799.0,431.6825256,469.6825256,488.0396729,726.9603271,272.768311,997.124084,483.5,959.942871,46.65,1658789447633333.5
2800.0,436.3534241,469.7309265,490.2203979,727.3260498,272.768311,997.124084,483.972229,960.196777,46.66666667,1658789447650000.0
2801.0,441.5,469.5,492.8754883,728.1762695,272.768311,997.124084,483.959473,960.621643,46.68333333,1658789447666666.8
2802.0,446.1022644,468.8977356,496.0396729,728.9603271,272.768311,997.124084,484.33783,961.040527,46.7,1658789447683333.5
2803.0,451.5,469.0,498.2695923,729.3734131,272.768311,997.124084,484.5,961.791687,46.71666667,1658789447700000.0
2804.0,456.9344788,469.2079773,501.0150757,730.3295898,272.768311,997.124084,484.739777,962.023682,46.73333333,1658789447716666.8
2805.0,462.9344788,469.2079773,504.0396729,730.9603271,272.768311,997.124084,484.902863,962.660034,46.75,1658789447733333.2
2806.0,467.8596497,468.7403564,506.800415,731.2399292,272.768311,997.124084,485.135895,962.93335,46.76666667,1658789447750000.0
2807.0,473.8596497,468.7403564,509.8152771,732.40979,272.768311,997.124084,485.5,963.5,46.78333333,1658789447766666.8
2808.0,479.5,469.1577454,512.5,732.5,272.768311,997.124084,485.5,964.348694,46.8,1658789447783333.2
2809.0,485.3174744,469.3174744,515.4003906,733.2844238,272.768311,997.124084,485.5,964.5,46.81666667,1658789447800000.0
2810.0,491.6825256,469.6825256,518.3585815,734.3585815,272.665131,997.153748,485.5,965.942871,46.83333333,1658789447816666.5
2811.0,498.0254211,470.3728943,521.6739502,734.7796021,272.665131,997.153748,485.570435,966.239441,46.85,1658789447833333.2
2812.0,504.6465759,471.2690735,524.3585815,736.3585815,272.566956,997.075867,485.791656,966.5,46.86666667,1658789447850000.0
2813.0,511.0921936,471.5957336,527.0055542,736.666687,272.409149,997.101563,485.757782,967.757813,46.88333333,1658789447866666.5
2814.0,515.5,472.5,530.1082764,738.3917236,272.409149,997.101563,485.787659,968.271606,46.9,1658789447883333.5
2815.0,522.2547607,473.7290039,532.5,738.772583,272.409149,997.101563,485.852112,968.478882,46.91666667,1658789447900000.0
2816.0,527.6825562,473.6825256,535.9198608,740.1712036,272.409149,997.101563,486.196747,969.027771,46.93333333,1658789447916666.8
2817.0,534.8157349,475.3441772,538.6414185,740.6414185,272.409149,997.101563,486.067169,969.985046,46.95,1658789447933333.5
2818.0,540.2731934,476.2080078,541.1674805,742.2504272,272.409149,997.101563,486.027985,970.195923,46.96666667,1658789447950000.0
2819.0,544.5,743.5,545.8790283,477.6209717,272.409149,997.101563,487.205139,971.0,46.98333333,1658789447966666.8
2820.0,547.6951294,744.3143921,551.9000244,478.6400146,272.409149,997.101563,487.338928,971.661072,47.0,1658789447983333.2
2821.0,550.1715088,745.3892212,557.6825562,479.6825256,272.275299,997.287231,487.205139,972.0,47.01666667,1658789448000000.0
2822.0,552.5,746.5,562.2788086,480.7212219,272.275299,997.287231,487.338928,972.661072,47.03333333,1658789448016666.8
2823.0,555.9085693,748.2076416,568.2788086,482.7212219,272.275299,997.287231,487.273193,973.072693,47.05,1658789448033333.2
2824.0,558.5,748.772583,573.6825562,483.6825256,272.366821,997.185669,487.417297,973.80249,47.06666667,1658789448050000.0
2825.0,560.772583,750.5,579.5,485.5,272.366821,997.185669,488.067169,973.985046,47.08333333,1658789448066666.5
2826.0,560.772583,750.5,579.5,485.5,272.275299,997.287231,488.082794,974.723328,47.1,1658789448083333.2
2827.0,566.3585815,752.6414185,590.069519,488.3692932,272.275299,997.287231,488.620758,975.137695,47.11666667,1658789448100000.0
2828.0,569.0055542,754.666687,595.5,490.0,272.275299,997.287231,488.825073,975.775391,47.13333333,1658789448116666.5
2829.0,571.9944458,756.333313,601.5,492.0,272.366821,997.185669,489.158508,976.158508,47.15,1658789448133333.5
2830.0,574.6414185,758.3585815,606.2080078,494.2731934,272.366821,997.185669,489.08783,976.574341,47.16666667,1658789448150000.0
2831.0,576.800415,759.7600708,611.6558228,496.1842957,272.366821,997.185669,489.48703,977.21759,47.18333333,1658789448166666.8
2832.0,579.7281494,761.4208374,617.3585205,498.6132202,272.366821,997.185669,489.060822,977.680176,47.2,1658789448183333.5
2833.0,582.5,762.5,622.0,500.5,272.366821,997.185669,489.725067,978.296814,47.21666667,1658789448200000.0
2834.0,584.6414185,764.3585815,628.1022949,502.8977356,272.364349,997.291443,489.5,978.25,47.23333333,1658789448216666.8
2835.0,586.8917236,766.3917236,633.1800537,505.2796936,272.223236,997.36853,489.730042,979.795776,47.25,1658789448233333.2
2836.0,589.3618774,768.2076416,637.9077759,507.0,272.223236,997.36853,489.787659,980.271606,47.26666667,1658789448250000.0
2837.0,592.333313,769.9944458,643.9077759,510.0,272.223236,997.36853,489.895844,980.439819,47.28333333,1658789448266666.8
2838.0,594.5,771.5,649.730896,512.3533936,272.223236,997.36853,489.947357,981.044861,47.3,1658789448283333.2
2839.0,596.9077148,773.2184448,655.0922241,515.0,272.223236,997.36853,489.856445,982.01947,47.31666667,1658789448300000.0
2840.0,599.8994141,775.2495117,660.5,518.5,272.223236,997.36853,489.725067,982.296814,47.33333333,1658789448316666.5
2841.0,602.3403931,777.7636719,665.5,520.5,272.223236,997.36853,489.960541,982.798218,47.35,1658789448333333.2
2842.0,604.5230103,778.8754883,671.0922241,523.0,272.223236,997.36853,489.898926,983.455933,47.36666667,1658789448350000.0
2843.0,606.8237305,780.8754883,676.0,525.9077759,272.223236,997.36853,489.903076,984.132385,47.38333333,1658789448366666.5
2844.0,608.8016968,783.5,681.5,528.5,272.290558,997.553101,489.895844,984.439819,47.4,1658789448383333.5
2845.0,608.8016968,783.5,681.5,528.5,272.147461,997.721985,490.33783,985.040527,47.41666667,1658789448400000.0
2846.0,614.1533203,787.4550171,691.6825562,533.3174438,272.290558,997.553101,490.290161,985.580322,47.43333333,1658789448416666.8
2847.0,616.6429443,789.2622681,697.0922241,537.0,272.268768,997.339355,490.060822,985.972961,47.45,1658789448433333.5
2848.0,618.5,790.772583,701.6825562,539.3174438,272.268768,997.339355,489.787659,986.271606,47.46666667,1658789448450000.0
2849.0,620.6414185,792.6414185,707.0922241,543.0,272.268768,997.339355,490.620758,987.137695,47.48333333,1658789448466666.8
2850.0,622.3585815,794.3585815,711.6610718,545.3389282,272.268768,997.339355,490.630219,987.4375,47.5,1658789448483333.2
2851.0,624.9234619,796.7874146,715.5,547.5,272.268768,997.339355,491.0,987.794861,47.51666667,1658789448500000.0
2852.0,626.5,798.5,720.4423218,550.4423218,272.383392,997.40918,490.841492,988.158508,47.53333333,1658789448516666.8
2853.0,629.272583,800.5,724.6856079,553.6359253,272.459473,997.148621,491.08783,988.574341,47.55,1658789448533333.2
2854.0,630.8754883,802.1762695,729.5,556.5,272.459473,997.148621,491.027405,988.595886,47.56666667,1658789448550000.0
2855.0,634.0,804.5,733.8422852,559.5,272.459473,997.148621,491.0,989.205139,47.58333333,1658789448566666.5
2856.0,636.1082764,806.3917236,739.1209717,561.9301147,272.625885,997.296753,491.063385,989.478882,47.6,1658789448583333.2
2857.0,638.0,808.5,743.5,565.1577148,272.723389,997.30011,491.25116,989.971802,47.61666667,1658789448600000.0
2858.0,639.6636353,810.1363525,748.0,568.5,272.723389,997.30011,491.163055,990.836914,47.63333333,1658789448616666.5
2859.0,641.7377319,812.3570557,752.9344482,571.7920532,272.709198,997.351196,490.984375,991.138,47.65,1658789448633333.5
2860.0,643.7377319,814.3570557,757.3102417,574.8449097,272.709198,997.351196,491.338928,991.338928,47.66666667,1658789448650000.0
2861.0,646.227417,816.5,761.6897583,578.1550903,272.709198,997.351196,491.376587,991.623413,47.68333333,1658789448666666.8
2862.0,647.2622681,818.6429443,765.8422852,581.5,272.502716,997.487793,490.986847,992.368408,47.7,1658789448683333.5
2863.0,648.772583,820.5,770.5,585.0,272.502716,997.487793,491.08783,992.574341,47.71666667,1658789448700000.0
2864.0,650.5,822.5,775.0,588.5,272.330444,997.769104,491.0,993.205139,47.73333333,1658789448716666.8
2865.0,652.6414185,824.6414185,779.5,592.0,272.330444,997.769104,490.620453,993.776184,47.75,1658789448733333.2
2866.0,654.6314697,826.6314697,783.0,595.5,272.330444,997.769104,490.680176,993.939209,47.76666667,1658789448750000.0
2867.0,656.227417,828.5,787.6825562,599.3174438,272.330444,997.769104,490.870605,994.513184,47.78333333,1658789448766666.8
2868.0,657.5,830.5,791.8640747,602.5307617,272.330444,997.769104,490.546051,994.927612,47.8,1658789448783333.2
2869.0,659.2622681,832.3570557,795.8422852,605.5,272.330444,997.769104,490.568481,995.230591,47.81666667,1658789448800000.0
2870.0,660.8566895,834.6264038,800.3533936,609.269104,272.330444,997.769104,490.897614,995.766907,47.83333333,1658789448816666.5
2871.0,662.6596069,837.2363281,804.2788086,612.2788086,272.330444,997.769104,490.614166,995.952026,47.85,1658789448833333.2
2872.0,664.3585815,838.6414185,809.0,615.9077759,272.330444,997.769104,490.785553,996.225037,47.86666667,1658789448850000.0
2873.0,666.1203003,841.0178833,812.4289551,620.2322388,272.330444,997.769104,491.027405,996.595886,47.88333333,1658789448866666.5
2874.0,667.7028198,843.1904907,815.5,623.5,272.330444,997.769104,491.0,997.205139,47.9,1658789448883333.5
2875.0,669.2184448,845.3917236,819.5,627.5,272.330444,997.769104,491.240479,997.907166,47.91666667,1658789448900000.0
2876.0,670.6605225,847.8609619,823.6359253,630.6856079,272.330444,997.769104,491.240479,997.907166,47.93333333,1658789448916666.8
2877.0,672.6414185,850.3585815,827.6359253,634.3143921,272.330444,997.769104,491.233795,998.361084,47.95,1658789448933333.5
2878.0,674.2520752,852.2653198,831.6558228,638.1842651,272.330444,997.769104,491.492188,998.929688,47.96666667,1658789448950000.0
2879.0,675.9779663,854.6179199,835.6897583,642.1550903,272.330444,997.769104,491.409851,999.409851,47.98333333,1658789448966666.8
2880.0,677.0332031,856.3227539,839.5,645.8422852,272.330444,997.769104,491.5,999.5,48.0,1658789448983333.2
2881.0,678.0094604,858.6604004,842.5,649.8422852,272.330444,997.769104,491.5,999.5,48.01666667,1658789449000000.0
2882.0,679.8325195,860.7495728,845.6610718,653.6610718,272.360748,997.937927,491.355896,999.694214,48.03333333,1658789449016666.8
2883.0,681.6391602,862.9656372,849.6610718,657.6610718,272.424255,997.975464,491.39151,1000.12531,48.05,1658789449033333.2
2884.0,683.2624512,865.4074097,853.0,661.5,272.463837,997.913452,491.493164,1000.43152,48.06666667,1658789449050000.0
2885.0,684.2615356,867.5678101,855.5,665.1577148,272.476807,997.867798,491.623657,1000.66882,48.08333333,1658789449066666.5
2886.0,685.5307007,869.9204102,859.5,669.1577148,272.476807,997.867798,491.5,1001.5,48.1,1658789449083333.2
2887.0,686.7799683,872.0935669,862.6466064,673.269104,272.476807,997.867798,491.376587,1001.62341,48.11666667,1658789449100000.0
2888.0,687.9779663,874.1351929,866.1022949,676.8977051,272.463837,997.913452,491.442017,1002.20532,48.13333333,1658789449116666.5
2889.0,689.4550171,876.1533203,869.3174438,681.3174438,272.735809,997.976501,491.521118,1002.29108,48.15,1658789449133333.5
2890.0,689.9779663,878.1351929,872.1022949,684.8977051,272.735809,997.976501,491.493164,1002.43152,48.16666667,1658789449150000.0
2891.0,691.5,880.5,875.8422852,689.5,272.735809,997.976501,491.561401,1003.07269,48.18333333,1658789449166666.8
2892.0,692.8355103,882.5800171,878.9151001,692.6949463,272.735809,997.976501,491.5,1003.5,48.2,1658789449183333.5
2893.0,693.8410034,884.7996826,882.1022949,696.8977051,272.735809,997.976501,491.5,1003.5,48.21666667,1658789449200000.0
2894.0,695.5,886.5,885.0,701.0922241,272.51947,998.001465,491.661072,1003.66107,48.23333333,1658789449216666.8
2895.0,695.8410034,888.7996826,887.6558228,704.8157349,272.51947,998.001465,491.521118,1004.29108,48.25,1658789449233333.2
2896.0,697.8325195,890.7495728,890.6806641,708.2654419,272.51947,998.001465,491.5,1004.36108,48.26666667,1658789449250000.0
2897.0,699.0030518,893.0681763,893.5,712.5,272.51947,998.001465,491.493164,1004.43152,48.28333333,1658789449266666.8
2898.0,699.5360107,895.3032837,895.7948608,717.0,272.51947,998.001465,491.766205,1004.95367,48.3,1658789449283333.2
2899.0,700.5,897.0,898.5,721.0,272.51947,998.001465,491.5,1005.5,48.31666667,1658789449300000.0
2900.0,701.3794556,899.4196167,901.0773926,724.5773926,272.51947,998.001465,491.492188,1005.92969,48.33333333,1658789449316666.5
2901.0,702.5,901.5,903.7290039,728.7452393,272.51947,998.001465,491.421417,1005.90717,48.35,1658789449333333.2
2902.0,703.2523193,903.5,906.0,732.5,272.51947,998.001465,491.639893,1006.16547,48.36666667,1658789449350000.0
2903.0,704.1514893,905.3044434,908.3533936,735.730896,272.51947,998.001465,491.521118,1006.29108,48.38333333,1658789449366666.5
2904.0,705.1177368,906.7584229,910.5,739.5,272.415558,998.027893,491.634583,1006.71606,48.4,1658789449383333.5
2905.0,705.7924194,908.8636475,912.3533936,743.269104,272.318329,998.11261,491.639893,1007.16547,48.41666667,1658789449400000.0
2906.0,706.7479248,910.7346802,913.8640747,746.0666504,272.318329,998.11261,491.5,1007.5,48.43333333,1658789449416666.8
2907.0,707.1674805,912.7495728,915.6359253,748.6856079,272.318329,998.11261,491.5,1007.5,48.45,1658789449433333.5
2908.0,707.1674805,914.7495728,917.6359253,752.6856079,272.318329,998.11261,491.5,1007.5,48.46666667,1658789449450000.0
2909.0,708.192688,916.546875,919.5,755.5,272.318329,998.11261,491.5,1008.0,48.48333333,1658789449466666.8
2910.0,709.1674805,918.7495728,921.1359253,758.9333496,272.318329,998.11261,491.639893,1008.16547,48.5,1658789449483333.2
2911.0,709.5449829,920.1533203,923.2766724,761.9433594,272.318329,998.11261,491.639893,1008.16547,48.51666667,1658789449500000.0
2912.0,710.2203979,921.8706665,924.1832275,765.4172363,272.403198,997.972351,491.521118,1008.29108,48.53333333,1658789449516666.8
2913.0,710.7901001,923.5908203,925.7590332,768.5,272.506439,997.947083,491.521118,1008.29108,48.55,1658789449533333.2
2914.0,711.4072266,924.9192505,927.4577637,772.2511597,272.506439,997.947083,491.561401,1009.07269,48.56666667,1658789449550000.0
2915.0,712.1245117,926.8237305,928.8029175,775.2144775,272.506439,997.947083,491.5,1009.5,48.58333333,1658789449566666.5
