Frame #,Elbow Pink X,Elbow Pink Y,Hand Pink X,Hand Pink Y
1037,979.6109008789062,957.7959594726562,725.7262573242188,1018.8068237304688
1038,979.3519897460938,957.47412109375,725.7262573242188,1018.8068237304688
1039,979.3024291992188,957.2726440429688,725.7262573242188,1018.8068237304688
1040,979.3024291992188,957.2726440429688,725.7262573242188,1018.8068237304688
1041,979.3432006835938,957.0723876953125,725.7262573242188,1018.8068237304688
1042,979.4793701171875,956.8592529296875,725.8154907226562,1018.5146484375
1043,979.2494506835938,957.1644287109375,725.8154907226562,1018.5146484375
1044,979.3432006835938,957.0723876953125,725.7433471679688,1018.4313354492188
1045,979.3432006835938,957.0723876953125,725.828857421875,1018.0968627929688
1046,979.455078125,956.6893920898438,725.828857421875,1018.0968627929688
1047,979.3333129882812,956.5,725.828857421875,1018.0968627929688
1048,979.2001953125,956.3106079101562,725.7147827148438,1018.1168212890625
1049,979.0191040039062,956.2459716796875,725.7147827148438,1018.1168212890625
1050,978.9532470703125,955.869140625,725.7147827148438,1018.1168212890625
1051,978.9532470703125,955.869140625,725.7147827148438,1018.1168212890625
1052,978.9532470703125,955.869140625,725.7147827148438,1018.1168212890625
1053,978.9532470703125,955.869140625,725.7147827148438,1018.1168212890625
1054,978.9532470703125,955.869140625,725.7147827148438,1018.1168212890625
1055,978.9532470703125,955.869140625,725.7147827148438,1018.1168212890625
1056,979.409423828125,956.0089721679688,725.5872802734375,1017.88525390625
1057,979.409423828125,956.0089721679688,725.5872802734375,1017.88525390625
1058,979.409423828125,956.0089721679688,725.5872802734375,1017.88525390625
1059,979.409423828125,956.0089721679688,725.6376953125,1017.9432373046875
1060,979.409423828125,956.0089721679688,725.4219970703125,1017.94384765625
1061,979.3693237304688,956.3058471679688,725.4219970703125,1017.94384765625
1062,979.3693237304688,956.3058471679688,725.367431640625,1017.8838500976562
1063,979.3693237304688,956.3058471679688,725.3320922851562,1018.1333618164062
1064,979.3693237304688,956.3058471679688,725.3320922851562,1018.1333618164062
1065,979.4751586914062,956.185302734375,725.7864379882812,1018.242919921875
1066,979.5452880859375,955.7007446289062,725.7864379882812,1018.242919921875
1067,979.4647216796875,955.4038696289062,725.7864379882812,1018.242919921875
1068,979.5270385742188,955.0878295898438,725.7864379882812,1018.242919921875
1069,979.6180419921875,955.3819580078125,725.8977661132812,1018.2211303710938
1070,979.6180419921875,955.3819580078125,725.951904296875,1018.0401000976562
1071,979.6180419921875,955.3819580078125,725.951904296875,1018.0401000976562
1072,979.5270385742188,955.0878295898438,725.951904296875,1018.0401000976562
1073,979.5270385742188,955.0878295898438,726.1027221679688,1017.6530151367188
1074,979.2246704101562,955.1913452148438,726.0885009765625,1017.7798461914062
1075,979.2246704101562,955.1913452148438,726.2061157226562,1017.890625
1076,979.2246704101562,955.1913452148438,725.90234375,1018.133544921875
1077,979.2246704101562,955.1913452148438,725.90234375,1018.133544921875
1078,979.2246704101562,955.1913452148438,725.90234375,1018.133544921875
1079,979.3819580078125,955.3819580078125,725.90234375,1018.133544921875
1080,979.3819580078125,955.3819580078125,725.90234375,1018.133544921875
1081,979.3819580078125,955.3819580078125,725.90234375,1018.133544921875
1082,979.5,955.5,725.6666870117188,1018.0139770507812
1083,979.6180419921875,955.3819580078125,726.0803833007812,1018.0986328125
1084,979.6180419921875,955.3819580078125,726.0803833007812,1018.0986328125
1085,979.5270385742188,955.0878295898438,726.0803833007812,1018.0986328125
1086,979.5270385742188,955.0878295898438,726.0803833007812,1018.0986328125
1087,979.5270385742188,955.0878295898438,726.1646118164062,1017.9406127929688
1088,979.3836059570312,954.8959350585938,726.1646118164062,1017.9406127929688
1089,979.3836059570312,954.8959350585938,725.7589111328125,1017.8800048828125
1090,979.3836059570312,954.8959350585938,725.5753173828125,1017.863037109375
1091,979.5,954.5,725.5753173828125,1017.863037109375
1092,979.5,954.5,725.5753173828125,1017.863037109375
1093,979.6712036132812,954.3219604492188,725.5753173828125,1017.863037109375
1094,979.5,954.5,725.5753173828125,1017.863037109375
1095,979.6712036132812,954.3219604492188,725.6655883789062,1017.9705810546875
1096,979.70361328125,954.8588256835938,725.6567993164062,1017.9276123046875
1097,980.0440673828125,954.8010864257812,725.6567993164062,1017.9276123046875
1098,980.1436157226562,954.885986328125,725.6567993164062,1017.9276123046875
1099,980.1536865234375,954.6002197265625,725.6655883789062,1017.9705810546875
1100,980.2518310546875,954.6782836914062,725.6655883789062,1017.9705810546875
1101,980.1436157226562,954.885986328125,725.6655883789062,1017.9705810546875
1102,980.2032470703125,955.2625122070312,725.6655883789062,1017.9705810546875
1103,980.0975952148438,955.5,725.6655883789062,1017.9705810546875
1104,979.7303466796875,955.5,725.780517578125,1018.6180419921875
1105,979.9121704101562,955.5270385742188,725.780517578125,1018.6180419921875
1106,980.1040649414062,955.3836059570312,725.780517578125,1018.6180419921875
1107,980.0296020507812,955.810302734375,725.780517578125,1018.6180419921875
1108,980.0296020507812,955.810302734375,725.780517578125,1018.6180419921875
1109,980.0467529296875,955.869140625,725.780517578125,1018.6180419921875
1110,980.0467529296875,955.869140625,725.780517578125,1018.6180419921875
1111,980.0467529296875,955.869140625,725.780517578125,1018.6180419921875
1112,979.7701416015625,956.0217895507812,725.780517578125,1018.6180419921875
1113,979.6784057617188,956.10791015625,725.780517578125,1018.6180419921875
1114,979.6784057617188,956.10791015625,725.6739501953125,1018.5
1115,979.5,955.8453369140625,726.1475219726562,1018.5
1116,979.2998046875,955.64990234375,726.1475219726562,1018.5
1117,979.4741821289062,955.6795654296875,726.1475219726562,1018.5
1118,979.5,955.5,726.1475219726562,1018.5
1119,979.5,955.5,726.1475219726562,1018.5
1120,979.5,955.5,726.1475219726562,1018.5
1121,979.4741821289062,955.3204345703125,726.1002197265625,1018.0245361328125
1122,979.5,955.5,725.68310546875,1017.9276123046875
1123,979.4741821289062,955.3204345703125,725.8786010742188,1017.8700561523438
1124,979.64990234375,955.324951171875,725.9351806640625,1018.220703125
1125,979.088134765625,955.1813354492188,725.9351806640625,1018.220703125
1126,979.088134765625,955.1813354492188,726.038330078125,1018.2984619140625
1127,979.2637329101562,955.1983642578125,726.038330078125,1018.2984619140625
1128,979.3641357421875,955.2068481445312,726.038330078125,1018.2984619140625
1129,979.3875732421875,955.3875732421875,725.810302734375,1018.4188842773438
1130,979.3875732421875,955.3875732421875,725.7766723632812,1018.551025390625
1131,979.3875732421875,955.3875732421875,725.7766723632812,1018.551025390625
1132,979.2696533203125,955.5,725.7766723632812,1018.551025390625
1133,979.3875732421875,955.6124267578125,725.9368896484375,1018.6766357421875
1134,979.218017578125,955.9760131835938,726.103759765625,1018.9440307617188
1135,979.1286010742188,956.370849609375,725.6853637695312,1018.9548950195312
1136,979.23779296875,956.9883422851562,725.5555419921875,1018.9072265625
1137,979.3875732421875,957.3875732421875,725.5555419921875,1018.9072265625
1138,979.2696533203125,957.5,725.3322143554688,1019.108154296875
1139,979.2696533203125,957.5,725.1345825195312,1019.332275390625
1140,979.2696533203125,957.5,724.35498046875,1020.1612548828125
1141,979.2696533203125,957.5,724.70751953125,1020.1634521484375
1142,979.2696533203125,957.5,725.1721801757812,1020.26171875
1143,979.2696533203125,957.5,725.1721801757812,1020.26171875
1144,979.2696533203125,957.5,725.1721801757812,1020.26171875
1145,979.2489013671875,957.6880493164062,725.1721801757812,1020.26171875
1146,979.2489013671875,957.6880493164062,725.1721801757812,1020.26171875
1147,978.6893920898438,957.544921875,725.1721801757812,1020.26171875
1148,978.6893920898438,957.544921875,725.1721801757812,1020.26171875
1149,978.8070678710938,957.6444702148438,725.1721801757812,1020.26171875
1150,978.9883422851562,957.4490356445312,725.1721801757812,1020.26171875
1151,978.9883422851562,957.4490356445312,725.1721801757812,1020.26171875
1152,978.8685913085938,957.33984375,725.1721801757812,1020.26171875
1153,978.9207763671875,956.9824829101562,725.0941772460938,1019.8409423828125
1154,978.6878051757812,956.9644165039062,725.0941772460938,1019.8409423828125
1155,978.6073608398438,956.775634765625,725.0729370117188,1019.7083129882812
1156,978.961181640625,956.8710327148438,725.0303955078125,1019.6441650390625
1157,978.8685913085938,956.7220458984375,725.0303955078125,1019.6441650390625
1158,978.6768188476562,956.5540771484375,725.0303955078125,1019.6441650390625
1159,978.6768188476562,956.5540771484375,725.097900390625,1019.6163940429688
1160,978.6768188476562,956.5540771484375,725.2688598632812,1019.4650268554688
1161,978.6097412109375,956.5372924804688,725.2688598632812,1019.4650268554688
1162,978.5234985351562,956.447021484375,725.2688598632812,1019.4650268554688
1163,978.5234985351562,956.447021484375,725.2688598632812,1019.4650268554688
1164,978.5234985351562,956.447021484375,725.2688598632812,1019.4650268554688
1165,978.4458618164062,956.3419189453125,725.0941772460938,1019.8409423828125
1166,978.3568725585938,956.3917236328125,725.0783081054688,1019.89013671875
1167,978.3533325195312,956.66455078125,725.0783081054688,1019.89013671875
1168,978.1622924804688,956.5,725.0941772460938,1019.8409423828125
1169,978.2510375976562,956.6531372070312,725.04052734375,1020.4027709960938
1170,978.4266357421875,957.0921630859375,724.9818115234375,1020.4945678710938
1171,978.4334106445312,957.7481689453125,725.0217895507812,1020.518798828125
1172,978.66552734375,958.2210693359375,725.296142578125,1020.2124633789062
1173,978.5,958.2285766601562,725.05712890625,1020.4857177734375
1174,978.5,958.2285766601562,725.05712890625,1020.4857177734375
1175,978.9317016601562,958.5869750976562,725.05712890625,1020.4857177734375
1176,978.8429565429688,958.7072143554688,724.9371337890625,1020.7635498046875
1177,978.8429565429688,958.7072143554688,724.9371337890625,1020.7635498046875
1178,978.8429565429688,958.7072143554688,724.9371337890625,1020.7635498046875
1179,978.44970703125,958.8204956054688,724.9371337890625,1020.7635498046875
1180,978.260986328125,958.6717529296875,724.9371337890625,1020.7635498046875
1181,978.0877685546875,958.5118408203125,724.9371337890625,1020.7635498046875
1182,978.008056640625,958.4126586914062,724.9371337890625,1020.7635498046875
1183,978.0361938476562,958.2160034179688,724.9371337890625,1020.7635498046875
1184,977.92333984375,957.6441650390625,724.9371337890625,1020.7635498046875
1185,977.8816528320312,957.4349365234375,724.829833984375,1020.4366455078125
1186,977.7686157226562,957.2130737304688,724.8380126953125,1020.1083984375
1187,977.4727172851562,956.9727172851562,724.7830810546875,1020.2351684570312
1188,977.4472045898438,956.7867431640625,724.8157348632812,1020.0704345703125
1189,977.4472045898438,956.7867431640625,724.8157348632812,1020.0704345703125
1190,977.3407592773438,956.6655883789062,724.8157348632812,1020.0704345703125
1191,977.5,956.5,724.8157348632812,1020.0704345703125
1192,977.5,956.5,724.8157348632812,1020.0704345703125
1193,977.599609375,956.62060546875,724.7609252929688,1020.1988525390625
1194,977.599609375,956.62060546875,724.8370971679688,1020.4473876953125
1195,977.6207275390625,956.8045043945312,724.3907470703125,1020.8443603515625
1196,977.4166870117188,957.0833129882812,724.4097290039062,1020.888916015625
1197,977.5,957.5,724.4097290039062,1020.888916015625
1198,977.7205810546875,958.224365234375,724.3590698242188,1020.84326171875
1199,977.98486328125,958.3538818359375,724.5,1020.7454223632812
1200,978.5,958.5,724.3590698242188,1020.84326171875
1201,977.6708374023438,959.2918090820312,724.1141967773438,1021.3187255859375
1202,977.8267211914062,959.5,724.1141967773438,1021.3187255859375
1203,977.745849609375,959.6986083984375,724.1141967773438,1021.3187255859375
1204,977.7852172851562,959.8787841796875,724.257568359375,1021.1625366210938
1205,977.7399291992188,960.0795288085938,724.0678100585938,1021.3160400390625
1206,977.6928100585938,959.8692626953125,724.0678100585938,1021.3160400390625
1207,977.6928100585938,959.8692626953125,723.9249877929688,1021.4736328125
1208,977.6928100585938,959.8692626953125,723.9249877929688,1021.4736328125
1209,977.6928100585938,959.8692626953125,724.1141967773438,1021.3187255859375
1210,977.9071044921875,959.7172241210938,724.2026977539062,1021.4244995117188
1211,977.8624267578125,959.5357055664062,724.2026977539062,1021.4244995117188
1212,977.8624267578125,959.5357055664062,724.2026977539062,1021.4244995117188
1213,977.8965454101562,959.3167114257812,724.2026977539062,1021.4244995117188
1214,977.7081909179688,959.3291625976562,724.2026977539062,1021.4244995117188
1215,977.7081909179688,959.3291625976562,724.2026977539062,1021.4244995117188
1216,977.7081909179688,959.3291625976562,724.2026977539062,1021.4244995117188
1217,977.5887451171875,958.9246215820312,724.2026977539062,1021.4244995117188
1218,977.556884765625,958.7161865234375,724.2026977539062,1021.4244995117188
1219,977.556884765625,958.7161865234375,724.2838134765625,1021.4859619140625
1220,977.556884765625,958.7161865234375,724.3103637695312,1021.4453735351562
1221,977.556884765625,958.7161865234375,724.3909912109375,1021.538818359375
1222,977.556884765625,958.7161865234375,724.8211059570312,1021.24755859375
1223,977.556884765625,958.7161865234375,724.8211059570312,1021.24755859375
1224,977.556884765625,958.7161865234375,724.8211059570312,1021.24755859375
1225,977.556884765625,958.7161865234375,724.8211059570312,1021.24755859375
1226,977.556884765625,958.7161865234375,724.8211059570312,1021.24755859375
1227,977.4345703125,958.3296508789062,724.4517211914062,1021.1873779296875
1228,977.4345703125,958.3296508789062,724.2823486328125,1021.0486450195312
1229,977.2186279296875,958.3536376953125,724.2823486328125,1021.0486450195312
1230,977.2186279296875,958.3536376953125,724.2823486328125,1021.0486450195312
1231,977.2186279296875,958.3536376953125,724.2823486328125,1021.0486450195312
1232,977.4345703125,958.3296508789062,724.2823486328125,1021.0486450195312
1233,977.2265625,958.1898193359375,724.29541015625,1021.3177490234375
1234,977.1654663085938,957.9816284179688,724.5,1021.4536743164062
1235,976.9525756835938,958.0166015625,724.5,1021.4536743164062
1236,976.9525756835938,958.0166015625,724.5,1021.4536743164062
1237,977.1654663085938,957.9816284179688,724.5,1021.4536743164062
1238,977.1654663085938,957.9816284179688,724.5,1021.4536743164062
1239,977.1654663085938,957.9816284179688,724.5,1021.4536743164062
1240,977.355712890625,957.8174438476562,724.5,1021.4536743164062
1241,977.355712890625,957.8174438476562,724.5,1021.4536743164062
1242,977.40185546875,957.613037109375,724.5,1021.4536743164062
1243,977.40185546875,957.613037109375,724.5,1021.4536743164062
1244,977.40185546875,957.613037109375,724.5,1021.4536743164062
1245,977.40185546875,957.613037109375,724.5,1021.4536743164062
1246,977.355712890625,957.8174438476562,724.5,1021.4536743164062
1247,977.355712890625,957.8174438476562,724.5,1021.4536743164062
1248,977.355712890625,957.8174438476562,724.5,1021.4536743164062
1249,977.35009765625,958.1431884765625,724.4827880859375,1021.4942626953125
1250,977.5807495117188,958.234619140625,724.4725952148438,1021.535400390625
1251,977.5807495117188,958.234619140625,724.4725952148438,1021.535400390625
1252,977.6785278320312,958.3143310546875,724.4725952148438,1021.535400390625
1253,977.6785278320312,958.3143310546875,724.5,1021.4536743164062
1254,977.6785278320312,958.3143310546875,724.5,1021.308349609375
1255,977.6785278320312,958.3143310546875,724.4859008789062,1021.3814697265625
1256,977.6785278320312,958.3143310546875,724.5,1021.2633666992188
1257,977.6785278320312,958.3143310546875,724.5,1021.2633666992188
1258,977.6785278320312,958.3143310546875,724.5,1021.2633666992188
1259,977.5807495117188,958.234619140625,724.4612426757812,1021.609130859375
1260,977.4021606445312,958.4130249023438,724.527587890625,1021.7114868164062
1261,977.4021606445312,958.4130249023438,724.527587890625,1021.7114868164062
1262,977.4021606445312,958.4130249023438,724.4436645507812,1021.81103515625
1263,977.2625122070312,958.2032470703125,724.4436645507812,1021.81103515625
1264,977.2625122070312,958.2032470703125,724.4436645507812,1021.81103515625
1265,977.2625122070312,958.2032470703125,724.4436645507812,1021.81103515625
1266,977.2625122070312,958.2032470703125,724.4436645507812,1021.81103515625
1267,977.2625122070312,958.2032470703125,724.4436645507812,1021.81103515625
1268,977.2625122070312,958.2032470703125,724.4436645507812,1021.81103515625
1269,977.2625122070312,958.2032470703125,724.1607666015625,1021.6891479492188
1270,977.2625122070312,958.2032470703125,723.9658203125,1021.7472534179688
1271,977.2625122070312,958.2032470703125,723.9658203125,1021.7472534179688
1272,977.2625122070312,958.2032470703125,723.9658203125,1021.7472534179688
1273,977.3594970703125,958.291259765625,723.9658203125,1021.7472534179688
1274,977.3594970703125,958.291259765625,723.9658203125,1021.7472534179688
1275,977.3594970703125,958.291259765625,723.7553100585938,1021.5567626953125
1276,977.3594970703125,958.291259765625,723.7553100585938,1021.5567626953125
1277,977.3594970703125,958.291259765625,723.7553100585938,1021.5567626953125
1278,977.3594970703125,958.291259765625,723.7553100585938,1021.5567626953125
1279,977.3594970703125,958.291259765625,723.7553100585938,1021.5567626953125
1280,977.3594970703125,958.291259765625,723.7553100585938,1021.5567626953125
1281,977.3594970703125,958.291259765625,723.7553100585938,1021.5567626953125
1282,977.3594970703125,958.291259765625,723.7553100585938,1021.5567626953125
1283,977.3594970703125,958.291259765625,723.7553100585938,1021.5567626953125
1284,977.3594970703125,958.291259765625,723.7553100585938,1021.5567626953125
1285,977.3594970703125,958.291259765625,723.7553100585938,1021.5567626953125
1286,977.3594970703125,958.291259765625,723.7553100585938,1021.5567626953125
1287,977.3594970703125,958.291259765625,723.7553100585938,1021.5567626953125
1288,977.3594970703125,958.291259765625,723.7553100585938,1021.5567626953125
1289,977.8970947265625,958.3892822265625,723.6607666015625,1021.6666870117188
1290,977.8970947265625,958.3892822265625,723.4359130859375,1021.5665283203125
1291,977.8300170898438,958.5,723.3471069335938,1021.4423828125
1292,977.8300170898438,958.5,723.337158203125,1021.3574829101562
1293,977.8300170898438,958.5,723.337158203125,1021.3574829101562
1294,977.8970947265625,958.3892822265625,723.337158203125,1021.3574829101562
1295,977.8970947265625,958.3892822265625,723.337158203125,1021.3574829101562
1296,977.8970947265625,958.3892822265625,723.337158203125,1021.3574829101562
1297,977.8970947265625,958.3892822265625,723.223876953125,1021.195556640625
1298,977.8970947265625,958.3892822265625,723.223876953125,1021.195556640625
1299,977.8970947265625,958.3892822265625,723.56201171875,1021.54150390625
1300,977.8970947265625,958.3892822265625,723.9392700195312,1021.3234252929688
1301,977.8300170898438,958.5,723.8079833984375,1021.4227294921875
1302,977.8970947265625,958.3892822265625,723.5647583007812,1021.271728515625
1303,977.8970947265625,958.3892822265625,723.5647583007812,1021.271728515625
1304,977.8970947265625,958.3892822265625,723.5647583007812,1021.271728515625
1305,977.8970947265625,958.3892822265625,723.5647583007812,1021.271728515625
1306,977.8504638671875,957.9804077148438,723.5647583007812,1021.271728515625
1307,977.8504638671875,957.9804077148438,723.5647583007812,1021.271728515625
1308,977.8504638671875,957.9804077148438,723.5647583007812,1021.271728515625
1309,978.0486450195312,958.0154418945312,723.5647583007812,1021.271728515625
1310,978.0486450195312,958.0154418945312,723.5647583007812,1021.271728515625
1311,978.0486450195312,958.0154418945312,723.5647583007812,1021.271728515625
1312,978.0486450195312,958.0154418945312,723.5647583007812,1021.271728515625
1313,978.068603515625,958.3921508789062,723.8079833984375,1021.4227294921875
1314,978.068603515625,958.3921508789062,723.5572509765625,1021.12353515625
1315,978.4259033203125,958.3981323242188,723.5572509765625,1021.12353515625
1316,978.5,958.5,723.5572509765625,1021.12353515625
1317,978.4259033203125,958.6018676757812,723.5572509765625,1021.12353515625
1318,978.2518310546875,958.6782836914062,723.5572509765625,1021.12353515625
1319,978.2518310546875,958.6782836914062,723.8045043945312,1021.8101806640625
1320,978.2518310546875,958.6782836914062,723.9097290039062,1022.111083984375
1321,978.2518310546875,958.6782836914062,723.902099609375,1022.06640625
1322,978.2518310546875,958.6782836914062,723.902099609375,1022.06640625
1323,978.2518310546875,958.6782836914062,724.1983642578125,1021.95849609375
1324,978.2518310546875,958.6782836914062,724.1409912109375,1021.7586669921875
1325,978.2518310546875,958.6782836914062,724.1409912109375,1021.7586669921875
1326,978.2518310546875,958.6782836914062,724.1409912109375,1021.7586669921875
1327,978.2518310546875,958.6782836914062,724.1409912109375,1021.7586669921875
1328,978.2518310546875,958.6782836914062,724.1409912109375,1021.7586669921875
1329,978.32470703125,958.574951171875,724.1409912109375,1021.7586669921875
1330,978.32470703125,958.574951171875,724.1409912109375,1021.7586669921875
1331,978.32470703125,958.574951171875,724.1389770507812,1021.8410034179688
1332,978.32470703125,958.574951171875,724.1807250976562,1021.6349487304688
1333,978.32470703125,958.574951171875,724.1807250976562,1021.6349487304688
1334,978.32470703125,958.574951171875,724.1807250976562,1021.6349487304688
1335,978.32470703125,958.574951171875,724.1807250976562,1021.6349487304688
1336,978.32470703125,958.574951171875,724.1807250976562,1021.6349487304688
1337,978.32470703125,958.574951171875,724.1648559570312,1021.6763916015625
1338,978.1400146484375,958.5,724.1648559570312,1021.6763916015625
1339,978.1400146484375,958.5,724.1648559570312,1021.6763916015625
1340,977.9669189453125,958.5,724.1648559570312,1021.6763916015625
1341,978.2518310546875,958.6782836914062,724.1648559570312,1021.6763916015625
1342,978.2518310546875,958.6782836914062,724.1648559570312,1021.6763916015625
1343,978.2518310546875,958.6782836914062,724.1648559570312,1021.6763916015625
1344,978.2518310546875,958.6782836914062,724.1648559570312,1021.6763916015625
1345,978.1536865234375,958.6002197265625,724.1648559570312,1021.6763916015625
1346,978.1536865234375,958.6002197265625,724.1648559570312,1021.6763916015625
1347,978.1536865234375,958.6002197265625,724.1648559570312,1021.6763916015625
1348,978.1536865234375,958.6002197265625,724.1648559570312,1021.6763916015625
1349,978.1536865234375,958.6002197265625,724.1648559570312,1021.6763916015625
1350,978.2518310546875,958.6782836914062,724.1648559570312,1021.6763916015625
1351,978.4259033203125,958.6018676757812,724.1648559570312,1021.6763916015625
1352,977.8333129882812,959.2579956054688,724.1648559570312,1021.6763916015625
1353,977.960205078125,959.5824584960938,724.5260620117188,1022.3801879882812
1354,977.960205078125,959.5824584960938,724.5005493164062,1022.4573974609375
1355,977.960205078125,959.5824584960938,724.5005493164062,1022.4573974609375
1356,977.960205078125,959.5824584960938,724.5005493164062,1022.4573974609375
1357,977.960205078125,959.5824584960938,724.6066284179688,1022.5337524414062
1358,977.960205078125,959.5824584960938,724.6066284179688,1022.5337524414062
1359,977.8783569335938,959.8220825195312,724.49365234375,1022.5780639648438
1360,977.9989013671875,960.0455932617188,724.4779663085938,1022.6152954101562
1361,977.9989013671875,960.0455932617188,724.4779663085938,1022.6152954101562
1362,977.9989013671875,960.0455932617188,724.4779663085938,1022.6152954101562
1363,977.9989013671875,960.0455932617188,724.4779663085938,1022.6152954101562
1364,977.8778076171875,960.138916015625,724.4779663085938,1022.6152954101562
1365,977.8778076171875,960.138916015625,724.4779663085938,1022.6152954101562
1366,977.8778076171875,960.138916015625,724.4530029296875,1023.0089721679688
1367,977.8778076171875,960.138916015625,724.4530029296875,1023.0089721679688
1368,977.8778076171875,960.138916015625,724.5899047851562,1022.9312744140625
1369,977.8778076171875,960.138916015625,724.5899047851562,1022.9312744140625
1370,978.0346069335938,960.3367919921875,724.5899047851562,1022.9312744140625
1371,977.9207763671875,960.1990966796875,724.5899047851562,1022.9312744140625
1372,977.9207763671875,960.1990966796875,724.5899047851562,1022.9312744140625
1373,977.795654296875,960.3972778320312,724.5899047851562,1022.9312744140625
1374,977.996337890625,960.8034057617188,724.40869140625,1022.9434814453125
1375,977.996337890625,960.8034057617188,724.40869140625,1022.9434814453125
1376,977.9154663085938,960.9392700195312,724.40869140625,1022.9434814453125
1377,977.9154663085938,960.9392700195312,724.40869140625,1022.9434814453125
1378,977.8688354492188,960.882080078125,724.40869140625,1022.9434814453125
1379,977.575439453125,960.585205078125,724.40869140625,1022.9434814453125
1380,977.575439453125,960.585205078125,724.40869140625,1022.9434814453125
1381,977.575439453125,960.585205078125,724.40869140625,1022.9434814453125
1382,977.5296020507812,960.5296020507812,724.3309326171875,1023.0397338867188
1383,977.3407592773438,960.4547119140625,724.1936645507812,1022.9342651367188
1384,977.3963012695312,960.3463745117188,724.1936645507812,1022.9342651367188
1385,977.3963012695312,960.3463745117188,724.1936645507812,1022.9342651367188
1386,977.3963012695312,960.3463745117188,724.1936645507812,1022.9342651367188
1387,977.590576171875,960.41943359375,724.1936645507812,1022.9342651367188
1388,977.8386840820312,960.7176513671875,724.1936645507812,1022.9342651367188
1389,977.8386840820312,960.7176513671875,724.1936645507812,1022.9342651367188
1390,977.8386840820312,960.7176513671875,724.1936645507812,1022.9342651367188
1391,977.7688598632812,960.828125,724.1936645507812,1022.9342651367188
1392,977.7688598632812,960.828125,724.1936645507812,1022.9342651367188
1393,977.7688598632812,960.828125,724.1936645507812,1022.9342651367188
1394,977.9019775390625,960.9227905273438,723.6551513671875,1022.6384887695312
1395,977.98974609375,961.3958740234375,723.6551513671875,1022.6384887695312
1396,977.98974609375,961.3958740234375,723.6551513671875,1022.6384887695312
1397,977.98974609375,961.3958740234375,723.6654663085938,1022.8479614257812
1398,977.98974609375,961.3958740234375,723.6176147460938,1023.0477905273438
1399,977.872802734375,961.6008911132812,723.6176147460938,1023.0477905273438
1400,977.9522094726562,961.3594970703125,723.6176147460938,1023.0477905273438
1401,978.0712890625,961.1282958984375,723.8079833984375,1023.2077026367188
1402,977.9921875,961.0201416015625,723.8079833984375,1023.2077026367188
1403,977.9921875,961.0201416015625,723.8079833984375,1023.2077026367188
1404,977.9921875,961.0201416015625,723.8079833984375,1023.2077026367188
1405,977.9921875,961.0201416015625,723.8079833984375,1023.2077026367188
1406,978.0477905273438,960.9306030273438,723.8079833984375,1023.2077026367188
1407,978.0477905273438,960.9306030273438,723.8079833984375,1023.2077026367188
1408,978.0477905273438,960.9306030273438,723.8079833984375,1023.2077026367188
1409,978.0477905273438,960.9306030273438,723.8079833984375,1023.2077026367188
1410,978.0477905273438,960.9306030273438,723.8079833984375,1023.2077026367188
1411,977.9619140625,961.3978881835938,723.8496704101562,1023.4265747070312
1412,977.8432006835938,961.6304931640625,723.8496704101562,1023.4265747070312
1413,977.8778076171875,962.138916015625,723.8496704101562,1023.4265747070312
1414,978.0346069335938,962.3367919921875,723.8079833984375,1023.2077026367188
1415,977.8004150390625,962.5296020507812,723.7163696289062,1023.5581665039062
1416,977.8004150390625,962.5296020507812,723.8079833984375,1023.4227294921875
1417,977.8004150390625,962.5296020507812,723.7268676757812,1023.8595581054688
1418,977.8004150390625,962.5296020507812,723.7390747070312,1024.155517578125
1419,977.7011108398438,963.1986083984375,724.0325317382812,1024.2723388671875
1420,977.7177734375,963.7007446289062,724.1122436523438,1024.5389404296875
1421,977.7767944335938,964.0272827148438,724.1100463867188,1024.6612548828125
1422,977.7767944335938,964.0272827148438,723.5526733398438,1024.183349609375
1423,977.7767944335938,964.0272827148438,723.5526733398438,1024.183349609375
1424,977.6592407226562,964.3344116210938,723.5526733398438,1024.183349609375
1425,977.6592407226562,964.3344116210938,723.7581176757812,1024.5740966796875
1426,977.6592407226562,964.3344116210938,723.7528076171875,1024.7930908203125
1427,977.6592407226562,964.3344116210938,723.7528076171875,1024.7930908203125
1428,977.5296020507812,964.5296020507812,723.7528076171875,1024.7930908203125
1429,977.6592407226562,964.3344116210938,723.7528076171875,1024.7930908203125
1430,977.5,964.1567993164062,723.7528076171875,1024.7930908203125
1431,977.4423217773438,963.8023681640625,723.7354125976562,1024.390625
1432,977.5,963.2696533203125,723.8030395507812,1024.172119140625
1433,977.5,962.9024047851562,723.825927734375,1024.3121337890625
1434,977.6712036132812,962.739501953125,723.825927734375,1024.3121337890625
1435,977.5,962.9024047851562,723.8206787109375,1024.3575439453125
1436,977.5,962.5,723.8206787109375,1024.3575439453125
1437,977.5,962.5,723.9927978515625,1024.290283203125
1438,977.5,962.5,724.0745239257812,1024.1943359375
1439,977.2291870117188,962.5,724.1156005859375,1024.1378173828125
1440,977.2938232421875,962.234619140625,724.0382080078125,1024.2283935546875
1441,977.4395751953125,962.0391235351562,723.9115600585938,1024.2459716796875
1442,977.5,961.5,723.9080200195312,1024.222900390625
1443,977.5,961.5,723.9080200195312,1024.222900390625
1444,977.5,961.5,723.9080200195312,1024.222900390625
1445,977.3819580078125,961.3819580078125,723.8792114257812,1023.7445068359375
